Cell;Datetime;Data_Volume;PRB_Available_DL;PRB_Utilization_Percent
cell0001;2020-07-22 17:00:00;1465832.4616333032;75.0;0.09
cell0001;2020-07-22 18:00:00;1641054.8680664038;100.0;0.11
cell0001;2020-07-22 19:00:00;1523575.8484863306;100.0;0.1017
cell0001;2020-07-22 20:00:00;2732395.3744140677;100.0;0.1817
cell0001;2020-07-22 21:00:00;1594136.6088867213;100.0;0.115
cell0001;2020-07-22 22:00:00;2882735.7545166067;100.0;0.1317
cell0001;2020-07-22 23:00:00;1107032.9860839893;100.0;0.0683
cell0001;2020-07-23 00:00:00;950363.3528320312;100.0;0.06
cell0001;2020-07-23 01:00:00;737142.7781250004;100.0;0.055
cell0001;2020-07-23 02:00:00;645393.1171875;100.0;0.06
cell0001;2020-07-23 03:00:00;1019742.5081787085;100.0;0.065
cell0001;2020-07-23 04:00:00;388339.18187255913;100.0;0.0517
cell0001;2020-07-23 05:00:00;785591.2104492188;100.0;0.05
cell0001;2020-07-23 06:00:00;606724.9730712895;100.0;0.055
cell0001;2020-07-23 07:00:00;541497.702941895;100.0;0.0583
cell0001;2020-07-23 08:00:00;1220920.0376953173;100.0;0.115
cell0001;2020-07-23 09:00:00;759279.5690063481;100.0;0.075
cell0001;2020-07-23 10:00:00;608735.5520996094;100.0;0.0583
cell0001;2020-07-23 11:00:00;1104015.9557128954;100.0;0.06
cell0001;2020-07-23 12:00:00;2569243.8674560525;100.0;0.16
cell0001;2020-07-23 13:00:00;2224655.5737304688;100.0;0.15
cell0001;2020-07-23 14:00:00;1194988.3927734375;100.0;0.095
cell0001;2020-07-23 15:00:00;949631.65390625;100.0;0.09
cell0001;2020-07-23 16:00:00;842428.5112792968;100.0;0.09
cell0001;2020-07-23 17:00:00;957131.6510742188;100.0;0.09
cell0001;2020-07-23 18:00:00;1128526.560498047;100.0;0.075
cell0001;2020-07-23 19:00:00;820635.8851074219;100.0;0.0683
cell0001;2020-07-23 20:00:00;945447.7644653325;100.0;0.065
cell0001;2020-07-23 21:00:00;1147237.798608396;100.0;0.0967
cell0001;2020-07-23 22:00:00;1306722.559619138;100.0;0.0983
cell0001;2020-07-23 23:00:00;437504.540625;100.0;0.0617
cell0001;2020-07-24 00:00:00;1094337.8197021533;100.0;0.0667
cell0001;2020-07-24 01:00:00;937757.655285645;100.0;0.0667
cell0001;2020-07-24 02:00:00;169304.5466064458;100.0;0.055
cell0001;2020-07-24 03:00:00;134437.3125;100.0;0.05
cell0001;2020-07-24 04:00:00;112066.90258789062;100.0;0.05
cell0001;2020-07-24 05:00:00;194488.4137939453;100.0;0.05
cell0001;2020-07-24 06:00:00;478636.8459228521;100.0;0.0517
cell0001;2020-07-24 07:00:00;772434.1888183594;100.0;0.0783
cell0001;2020-07-24 08:00:00;814297.0861083989;100.0;0.06
cell0001;2020-07-24 09:00:00;2735722.283203125;100.0;0.105
cell0001;2020-07-24 10:00:00;759733.5606201172;100.0;0.0767
cell0001;2020-07-24 11:00:00;1494086.4265625;100.0;0.1033
cell0001;2020-07-24 12:00:00;2343327.4465942406;100.0;0.195
cell0001;2020-07-24 13:00:00;2160765.70872803;100.0;0.175
cell0001;2020-07-24 14:00:00;1533167.9170166065;100.0;0.0933
cell0001;2020-07-24 15:00:00;1077621.191613767;100.0;0.0967
cell0001;2020-07-24 16:00:00;876618.6518920903;100.0;0.0683
cell0001;2020-07-24 17:00:00;1500248.3864990282;100.0;0.0983
cell0001;2020-07-24 18:00:00;1507671.2392822315;100.0;0.095
cell0001;2020-07-24 19:00:00;1064924.6665039111;100.0;0.0833
cell0001;2020-07-24 20:00:00;482396.0130981451;100.0;0.055
cell0001;2020-07-24 21:00:00;581563.4443359375;100.0;0.06
cell0001;2020-07-24 22:00:00;1004384.218359375;100.0;0.055
cell0001;2020-07-24 23:00:00;1406295.178173833;100.0;0.0833
cell0001;2020-07-25 00:00:00;437417.7672607422;100.0;0.0517
cell0001;2020-07-25 01:00:00;1095444.7375976562;100.0;0.075
cell0001;2020-07-25 02:00:00;586291.5309448247;100.0;0.055
cell0001;2020-07-25 03:00:00;315661.11328125;100.0;0.0533
cell0001;2020-07-25 04:00:00;161252.8839111328;100.0;0.05
cell0001;2020-07-25 05:00:00;32495.219360351562;100.0;0.05
cell0001;2020-07-25 06:00:00;73141.28459472656;100.0;0.05
cell0001;2020-07-25 07:00:00;270985.2908203125;100.0;0.05
cell0001;2020-07-25 08:00:00;663136.7477783203;100.0;0.06
cell0001;2020-07-25 09:00:00;350068.1660888672;100.0;0.055
cell0001;2020-07-25 10:00:00;1447213.4096191407;100.0;0.0967
cell0001;2020-07-25 11:00:00;1019277.7597412085;100.0;0.0917
cell0001;2020-07-25 12:00:00;1116038.1225097657;100.0;0.08
cell0001;2020-07-25 13:00:00;582849.1707885747;100.0;0.0683
cell0001;2020-07-25 14:00:00;877258.7446289062;100.0;0.0683
cell0001;2020-07-25 15:00:00;1759828.8550781298;100.0;0.115
cell0001;2020-07-25 16:00:00;1039423.893933108;100.0;0.07
cell0001;2020-07-25 17:00:00;1212797.5251831082;100.0;0.075
cell0001;2020-07-25 18:00:00;663933.9690673833;100.0;0.06
cell0001;2020-07-25 19:00:00;1044180.5719726587;100.0;0.0667
cell0001;2020-07-25 20:00:00;918283.1924560547;100.0;0.075
cell0001;2020-07-25 21:00:00;701786.4997558594;100.0;0.075
cell0001;2020-07-25 22:00:00;1465662.2619140625;100.0;0.0767
cell0001;2020-07-25 23:00:00;842742.1598388676;100.0;0.0683
cell0001;2020-07-26 00:00:00;789065.3805175781;100.0;0.0633
cell0001;2020-07-26 01:00:00;249851.7865722656;100.0;0.05
cell0001;2020-07-26 02:00:00;321379.9635131841;100.0;0.0567
cell0001;2020-07-26 03:00:00;185256.60251464843;100.0;0.05
cell0001;2020-07-26 04:00:00;8365.96396484375;100.0;0.05
cell0001;2020-07-26 05:00:00;28437.71630859375;100.0;0.05
cell0001;2020-07-26 06:00:00;38320.90930175781;100.0;0.05
cell0001;2020-07-26 07:00:00;125130.73955078125;100.0;0.05
cell0001;2020-07-26 08:00:00;541597.3787109375;100.0;0.055
cell0001;2020-07-26 09:00:00;1502796.1248535155;100.0;0.1033
cell0001;2020-07-26 10:00:00;970602.2595703129;100.0;0.0767
cell0001;2020-07-26 11:00:00;918610.3394042973;100.0;0.075
cell0001;2020-07-26 12:00:00;843450.0569824219;100.0;0.06
cell0001;2020-07-26 13:00:00;1735082.2726440455;100.0;0.1017
cell0001;2020-07-26 14:00:00;1172350.1611328125;100.0;0.0817
cell0001;2020-07-26 15:00:00;1313040.9026367236;100.0;0.08
cell0001;2020-07-26 16:00:00;1325729.911376958;100.0;0.075
cell0001;2020-07-26 17:00:00;1481122.5799804688;100.0;0.105
cell0001;2020-07-26 18:00:00;1527738.8469116236;100.0;0.135
cell0001;2020-07-26 19:00:00;1653768.7538940455;100.0;0.105
cell0001;2020-07-26 20:00:00;930465.6306640625;100.0;0.065
cell0001;2020-07-26 21:00:00;1584699.95117188;100.0;0.0867
cell0001;2020-07-26 22:00:00;931467.9533203125;100.0;0.0717
cell0001;2020-07-26 23:00:00;902610.8837402344;100.0;0.075
cell0001;2020-07-27 00:00:00;1039984.1669433642;100.0;0.075
cell0001;2020-07-27 01:00:00;665498.0966674809;100.0;0.06
cell0001;2020-07-27 02:00:00;95872.58470458984;100.0;0.0517
cell0001;2020-07-27 03:00:00;344258.55864257814;100.0;0.0533
cell0001;2020-07-27 04:00:00;450997.791210938;100.0;0.05
cell0001;2020-07-27 05:00:00;81264.81280517578;100.0;0.05
cell0001;2020-07-27 06:00:00;676554.4929931646;100.0;0.055
cell0001;2020-07-27 07:00:00;570626.5390014653;100.0;0.065
cell0001;2020-07-27 08:00:00;390365.05126953125;100.0;0.0517
cell0001;2020-07-27 09:00:00;714000.1908691411;100.0;0.0717
cell0001;2020-07-27 10:00:00;711361.5172851563;100.0;0.085
cell0001;2020-07-27 11:00:00;851954.877941895;100.0;0.0733
cell0001;2020-07-27 12:00:00;1270220.9838867188;100.0;0.095
cell0001;2020-07-27 13:00:00;1883250.160656741;100.0;0.1233
cell0001;2020-07-27 14:00:00;1032429.4900634789;100.0;0.0683
cell0001;2020-07-27 15:00:00;1501326.3876220752;100.0;0.0933
cell0001;2020-07-27 16:00:00;699537.1305541997;100.0;0.065
cell0001;2020-07-27 17:00:00;1134224.5487304737;100.0;0.0917
cell0001;2020-07-27 18:00:00;1369769.24589844;100.0;0.1033
cell0001;2020-07-27 19:00:00;3270692.0134765604;100.0;0.2183
cell0001;2020-07-27 20:00:00;1698098.5247070312;100.0;0.0917
cell0001;2020-07-27 21:00:00;1862193.2475097657;100.0;0.1133
cell0001;2020-07-27 22:00:00;1633833.9185058593;100.0;0.0917
cell0001;2020-07-27 23:00:00;812471.8078125;100.0;0.065
cell0001;2020-07-28 00:00:00;793156.1195434575;100.0;0.055
cell0001;2020-07-28 01:00:00;1195640.154345703;100.0;0.06
cell0001;2020-07-28 02:00:00;1033009.2588501001;100.0;0.0683
cell0001;2020-07-28 03:00:00;630721.956079102;100.0;0.0633
cell0001;2020-07-28 04:00:00;458505.7360839844;100.0;0.05
cell0001;2020-07-28 05:00:00;672407.8887695317;100.0;0.0533
cell0001;2020-07-28 06:00:00;484232.21114502003;100.0;0.0567
cell0001;2020-07-28 07:00:00;895381.2435546875;100.0;0.065
cell0001;2020-07-28 08:00:00;937332.3136962891;100.0;0.0683
cell0001;2020-07-28 09:00:00;540560.2576171875;100.0;0.0683
cell0001;2020-07-28 10:00:00;598349.9661132812;100.0;0.065
cell0001;2020-07-28 11:00:00;888863.0625;100.0;0.0933
cell0001;2020-07-28 12:00:00;1925673.6776367188;100.0;0.1433
cell0001;2020-07-28 13:00:00;1716854.2987304714;100.0;0.105
cell0001;2020-07-28 14:00:00;1974550.1974365283;100.0;0.1283
cell0001;2020-07-28 15:00:00;1533139.4213867188;100.0;0.1217
cell0001;2020-07-28 16:00:00;1422458.4789550782;100.0;0.115
cell0001;2020-07-28 17:00:00;1143377.8007934545;100.0;0.0833
cell0001;2020-07-28 18:00:00;1266514.04388428;100.0;0.1133
cell0001;2020-07-28 19:00:00;1062510.9039794947;100.0;0.0733
cell0001;2020-07-28 20:00:00;1967888.9008789088;100.0;0.11
cell0001;2020-07-28 21:00:00;747485.5279541016;100.0;0.0567
cell0001;2020-07-28 22:00:00;1911005.657885747;100.0;0.1167
cell0001;2020-07-28 23:00:00;1217331.8342285205;100.0;0.0833
cell0001;2020-07-29 00:00:00;1074102.3646240283;100.0;0.0717
cell0001;2020-07-29 01:00:00;1084165.9595947315;100.0;0.0633
cell0001;2020-07-29 02:00:00;268833.4831542974;100.0;0.0533
cell0001;2020-07-29 03:00:00;169470.51522216847;100.0;0.0533
cell0001;2020-07-29 04:00:00;122231.21923828125;100.0;0.05
cell0001;2020-07-29 05:00:00;48277.560717773435;100.0;0.05
cell0001;2020-07-29 06:00:00;306542.5055786138;100.0;0.0517
cell0001;2020-07-29 07:00:00;736820.6441894531;100.0;0.065
cell0001;2020-07-29 08:00:00;950747.0016479497;100.0;0.07
cell0001;2020-07-29 09:00:00;2005721.399438474;100.0;0.1133
cell0001;2020-07-29 10:00:00;743101.1234130864;100.0;0.0767
cell0001;2020-07-29 11:00:00;1229714.3032104517;100.0;0.105
cell0001;2020-07-29 12:00:00;3898209.5520019582;100.0;0.215
cell0001;2020-07-29 13:00:00;1447556.853515625;100.0;0.1217
cell0001;2020-07-29 14:00:00;1290146.3960937525;100.0;0.095
cell0001;2020-07-29 15:00:00;1107707.8635864232;100.0;0.0833
cell0001;2020-07-29 16:00:00;1408484.8587890675;100.0;0.095
cell0001;2020-07-29 17:00:00;1240073.5007324219;100.0;0.085
cell0001;2020-07-29 18:00:00;1570513.8525634813;100.0;0.1183
cell0001;2020-07-29 19:00:00;589522.8740478515;100.0;0.0617
cell0001;2020-07-29 20:00:00;1175259.2729492236;100.0;0.09
cell0001;2020-07-29 21:00:00;664779.7531127934;100.0;0.0583
cell0001;2020-07-29 22:00:00;845129.7424316406;100.0;0.0617
cell0001;2020-07-29 23:00:00;1400111.6776611377;100.0;0.0783
cell0012;2019-01-01 00:00:00;4440781.187341305;75.0;0.6533
cell0012;2019-01-01 01:00:00;3297941.5162353567;75.0;0.4533
cell0012;2019-01-01 02:00:00;2042457.7022583033;75.0;0.2467
cell0012;2019-01-01 03:00:00;652773.8056884765;75.0;0.1133
cell0012;2019-01-01 04:00:00;655640.9185546875;75.0;0.0967
cell0012;2019-01-01 05:00:00;434002.41052246094;75.0;0.0633
cell0012;2019-01-01 06:00:00;551509.65703125;75.0;0.08
cell0012;2019-01-01 07:00:00;1402998.3479003906;75.0;0.1967
cell0012;2019-01-01 08:00:00;2046639.3989868138;75.0;0.275
cell0012;2019-01-01 09:00:00;3061825.987158203;75.0;0.4922
cell0012;2019-01-01 10:00:00;3470100.776611328;75.0;0.525
cell0012;2019-01-01 11:00:00;3678681.20625;75.0;0.5417
cell0012;2019-01-01 12:00:00;2260801.1830078126;75.0;0.3722
cell0012;2019-01-01 13:00:00;3171244.9294189475;75.0;0.5667
cell0012;2019-01-01 14:00:00;3527454.27734375;75.0;0.4433
cell0012;2019-01-01 15:00:00;3875359.154809568;75.0;0.5789
cell0012;2019-01-01 16:00:00;3354988.4445556616;75.0;0.5233
cell0012;2019-01-01 17:00:00;3408060.1015136717;75.0;0.4767
cell0012;2019-01-01 18:00:00;3518016.2349853567;75.0;0.455
cell0012;2019-01-01 19:00:00;3144079.3426757813;75.0;0.455
cell0012;2019-01-01 20:00:00;3617513.3493042015;75.0;0.4783
cell0012;2019-01-01 21:00:00;4579223.045495602;75.0;0.5367
cell0012;2019-01-01 22:00:00;4668666.559472659;75.0;0.4517
cell0012;2019-01-01 23:00:00;1609337.812731936;75.0;0.2133
cell0012;2019-01-02 00:00:00;789648.2965820313;75.0;0.1183
cell0012;2019-01-02 01:00:00;821114.0249633794;75.0;0.14
cell0012;2019-01-02 02:00:00;177313.71522216848;75.0;0.0567
cell0012;2019-01-02 03:00:00;256624.70615234424;75.0;0.0522
cell0012;2019-01-02 04:00:00;370064.81201171875;75.0;0.0617
cell0012;2019-01-02 05:00:00;755109.79453125;75.0;0.1017
cell0012;2019-01-02 06:00:00;1313886.4998413112;75.0;0.1733
cell0012;2019-01-02 07:00:00;1913640.2893798803;75.0;0.255
cell0012;2019-01-02 08:00:00;1009866.5142089893;75.0;0.27
cell0012;2019-01-02 09:00:00;2792074.4798095752;75.0;0.3767
cell0012;2019-01-02 10:00:00;3231379.768334966;75.0;0.4233
cell0012;2019-01-02 11:00:00;4106027.8105957084;75.0;0.5067
cell0012;2019-01-02 12:00:00;3059947.4283813452;75.0;0.4933
cell0012;2019-01-02 13:00:00;4500628.540612795;75.0;0.4733
cell0012;2019-01-02 14:00:00;3650477.8249023436;75.0;0.4144
cell0012;2019-01-02 15:00:00;3628102.404760747;75.0;0.4283
cell0012;2019-01-02 16:00:00;3333455.394470217;75.0;0.4583
cell0012;2019-01-02 17:00:00;4287370.084167478;75.0;0.5333
cell0012;2019-01-02 18:00:00;3227186.1076293923;75.0;0.4283
cell0012;2019-01-02 19:00:00;3223047.1253417945;75.0;0.4067
cell0012;2019-01-02 20:00:00;3717646.4970703125;75.0;0.4367
cell0012;2019-01-02 21:00:00;2412182.7687011696;75.0;0.32
cell0012;2019-01-02 22:00:00;2054800.8440429736;75.0;0.3
cell0012;2019-01-02 23:00:00;1066044.978662107;75.0;0.19
cell0012;2019-01-03 00:00:00;1038401.1137695363;75.0;0.1333
cell0012;2019-01-03 01:00:00;890389.9130859375;75.0;0.0833
cell0012;2019-01-03 02:00:00;567449.7437866216;75.0;0.0617
cell0012;2019-01-03 03:00:00;264795.7506591797;75.0;0.055
cell0012;2019-01-03 04:00:00;288605.11083984375;75.0;0.0533
cell0012;2019-01-03 05:00:00;1023254.2977539062;75.0;0.145
cell0012;2019-01-03 06:00:00;1722368.4095825169;75.0;0.2133
cell0012;2019-01-03 07:00:00;1565867.930859375;75.0;0.2033
cell0012;2019-01-03 08:00:00;2221439.319213865;75.0;0.265
cell0012;2019-01-03 09:00:00;3099930.698474119;75.0;0.3767
cell0012;2019-01-03 10:00:00;3480314.3986816406;75.0;0.4117
cell0012;2019-01-03 11:00:00;4586789.190490725;75.0;0.5267
cell0012;2019-01-03 12:00:00;3836457.0400146507;75.0;0.4683
cell0012;2019-01-03 13:00:00;3558828.2844726616;75.0;0.3933
cell0012;2019-01-03 14:00:00;3495648.1884765625;75.0;0.3917
cell0012;2019-01-03 15:00:00;5663898.865527344;75.0;0.5517
cell0012;2019-01-03 16:00:00;5399289.022436521;75.0;0.6317
cell0012;2019-01-03 17:00:00;4467099.682861333;75.0;0.535
cell0012;2019-01-03 18:00:00;3333694.3646484427;75.0;0.4617
cell0012;2019-01-03 19:00:00;3073905.9534057593;75.0;0.385
cell0012;2019-01-03 20:00:00;3717362.0634765625;75.0;0.4517
cell0012;2019-01-03 21:00:00;3282035.0785400444;75.0;0.4067
cell0012;2019-01-03 22:00:00;2945760.77526856;75.0;0.3056
cell0012;2019-01-03 23:00:00;1562435.6314453098;75.0;0.195
cell0012;2019-01-04 00:00:00;962872.8311767583;75.0;0.1467
cell0012;2019-01-04 01:00:00;397779.7292358404;75.0;0.0633
cell0012;2019-01-04 02:00:00;118995.32717285157;75.0;0.0567
cell0012;2019-01-04 03:00:00;161840.52337646534;75.0;0.0567
cell0012;2019-01-04 04:00:00;624353.7001220703;75.0;0.095
cell0012;2019-01-04 05:00:00;823274.0973144531;75.0;0.12
cell0012;2019-01-04 06:00:00;1289990.8734130885;75.0;0.1917
cell0012;2019-01-04 07:00:00;1729306.949414065;75.0;0.275
cell0012;2019-01-04 08:00:00;2792599.6403808594;75.0;0.3517
cell0012;2019-01-04 09:00:00;3004667.926171875;75.0;0.3567
cell0012;2019-01-04 10:00:00;3206779.3449707055;75.0;0.41
cell0012;2019-01-04 11:00:00;4920666.482727048;75.0;0.5817
cell0012;2019-01-04 12:00:00;4507337.453491216;75.0;0.48
cell0012;2019-01-04 13:00:00;2629477.8053832985;75.0;0.365
cell0012;2019-01-04 14:00:00;2693165.8180786157;75.0;0.3733
cell0012;2019-01-04 15:00:00;2779657.5720214844;75.0;0.365
cell0012;2019-01-04 16:00:00;5064505.766235356;75.0;0.6433
cell0012;2019-01-04 17:00:00;4766671.576208499;75.0;0.5933
cell0012;2019-01-04 18:00:00;4093259.545263677;75.0;0.525
cell0012;2019-01-04 19:00:00;3072558.1437133765;75.0;0.4083
cell0012;2019-01-04 20:00:00;3157534.7863769555;75.0;0.4533
cell0012;2019-01-04 21:00:00;2928441.049560552;75.0;0.4333
cell0012;2019-01-04 22:00:00;4354164.445019536;75.0;0.5467
cell0012;2019-01-04 23:00:00;2129898.7872558595;75.0;0.3217
cell0012;2019-01-05 00:00:00;1621745.7289550756;75.0;0.215
cell0012;2019-01-05 01:00:00;806152.1200561528;75.0;0.1
cell0012;2019-01-05 02:00:00;224028.35634765626;75.0;0.0583
cell0012;2019-01-05 03:00:00;94124.36909179688;75.0;0.05
cell0012;2019-01-05 04:00:00;574569.5718750005;75.0;0.0717
cell0012;2019-01-05 05:00:00;434626.28082275443;75.0;0.08
cell0012;2019-01-05 06:00:00;1356602.1328125;75.0;0.2267
cell0012;2019-01-05 07:00:00;1873221.3259277318;75.0;0.2183
cell0012;2019-01-05 08:00:00;2100521.2798828147;75.0;0.2567
cell0012;2019-01-05 09:00:00;2807338.601074224;75.0;0.3733
cell0012;2019-01-05 10:00:00;3238911.6330444315;75.0;0.4033
cell0012;2019-01-05 11:00:00;4003403.814404302;75.0;0.4833
cell0012;2019-01-05 12:00:00;3260906.933203125;75.0;0.3883
cell0012;2019-01-05 13:00:00;3305823.9581909156;75.0;0.395
cell0012;2019-01-05 14:00:00;3690885.7079101563;75.0;0.37
cell0012;2019-01-05 15:00:00;2789589.3853515675;75.0;0.3317
cell0012;2019-01-05 16:00:00;3869831.8647216773;75.0;0.4478
cell0012;2019-01-05 17:00:00;3119484.71875;75.0;0.3783
cell0012;2019-01-05 18:00:00;3516745.1182739236;75.0;0.42
cell0012;2019-01-05 19:00:00;2568348.1863281275;75.0;0.33
cell0012;2019-01-05 20:00:00;3356119.406250005;75.0;0.4433
cell0012;2019-01-05 21:00:00;3528613.486962893;75.0;0.45
cell0012;2019-01-05 22:00:00;2380067.746874998;75.0;0.35
cell0012;2019-01-05 23:00:00;2092663.0222778344;75.0;0.28
cell0012;2019-01-06 00:00:00;1358249.54375;75.0;0.21
cell0012;2019-01-06 01:00:00;826170.5738891606;75.0;0.115
cell0012;2019-01-06 02:00:00;792049.926000977;75.0;0.1233
cell0012;2019-01-06 03:00:00;584512.8502929693;75.0;0.1017
cell0012;2019-01-06 04:00:00;305645.6907348638;75.0;0.0533
cell0012;2019-01-06 05:00:00;712664.3260620122;75.0;0.0878
cell0012;2019-01-06 06:00:00;1746011.933813479;75.0;0.19
cell0012;2019-01-06 07:00:00;1726181.32720947;75.0;0.2467
cell0012;2019-01-06 08:00:00;3314346.8490234353;75.0;0.3533
cell0012;2019-01-06 09:00:00;3551821.3602294973;75.0;0.3683
cell0012;2019-01-06 10:00:00;3065122.6437255912;75.0;0.4167
cell0012;2019-01-06 11:00:00;3677943.5240234374;75.0;0.4589
cell0012;2019-01-06 12:00:00;4441146.24023438;75.0;0.525
cell0012;2019-01-06 13:00:00;3929197.772680669;75.0;0.46
cell0012;2019-01-06 14:00:00;3042757.1611328125;75.0;0.3917
cell0012;2019-01-06 15:00:00;3280939.90546875;75.0;0.4267
cell0012;2019-01-06 16:00:00;3335496.253686526;75.0;0.4389
cell0012;2019-01-06 17:00:00;2471011.077978518;75.0;0.3767
cell0012;2019-01-06 18:00:00;3662295.7886474584;75.0;0.4567
cell0012;2019-01-06 19:00:00;3913756.7347900444;75.0;0.4283
cell0012;2019-01-06 20:00:00;4243746.380590818;75.0;0.48
cell0012;2019-01-06 21:00:00;4831443.211047361;75.0;0.5233
cell0012;2019-01-06 22:00:00;5018510.470568851;75.0;0.525
cell0012;2019-01-06 23:00:00;2787509.699023443;75.0;0.305
cell0012;2019-01-07 00:00:00;2274518.638781741;75.0;0.2233
cell0012;2019-01-07 01:00:00;1270626.870776372;75.0;0.1283
cell0012;2019-01-07 02:00:00;814594.3057617188;75.0;0.0767
cell0012;2019-01-07 03:00:00;570558.7565551762;75.0;0.07
cell0012;2019-01-07 04:00:00;495736.0641113281;75.0;0.0717
cell0012;2019-01-07 05:00:00;1312924.5660644532;75.0;0.1767
cell0012;2019-01-07 06:00:00;1353473.2307128906;75.0;0.2033
cell0012;2019-01-07 07:00:00;1689049.11236572;75.0;0.2233
cell0012;2019-01-07 08:00:00;2055050.7752807643;75.0;0.2767
cell0012;2019-01-07 09:00:00;2913370.142785647;75.0;0.3583
cell0012;2019-01-07 10:00:00;3567986.537780764;75.0;0.4617
cell0012;2019-01-07 11:00:00;4500717.59484863;75.0;0.5917
cell0012;2019-01-07 12:00:00;4361381.18415527;75.0;0.4883
cell0012;2019-01-07 13:00:00;3471096.1530639674;75.0;0.42
cell0012;2019-01-07 14:00:00;3872480.5635009743;75.0;0.44
cell0012;2019-01-07 15:00:00;4090692.0342040993;75.0;0.4883
cell0012;2019-01-07 16:00:00;3793850.442333984;75.0;0.435
cell0012;2019-01-07 17:00:00;4258154.444494632;75.0;0.5317
cell0012;2019-01-07 18:00:00;3634827.025463872;75.0;0.44
cell0012;2019-01-07 19:00:00;2965921.8604125953;75.0;0.3683
cell0012;2019-01-07 20:00:00;3505055.7060546875;75.0;0.4483
cell0012;2019-01-07 21:00:00;3052904.8178100563;75.0;0.3817
cell0012;2019-01-07 22:00:00;3435452.3899292015;75.0;0.4367
cell0012;2019-01-07 23:00:00;3038121.6051269583;75.0;0.3433
cell0012;2019-01-08 00:00:00;2610760.868408203;75.0;0.245
cell0012;2019-01-08 01:00:00;721569.6357666015;75.0;0.0933
cell0012;2019-01-08 02:00:00;250944.75083007812;75.0;0.055
cell0012;2019-01-08 03:00:00;608788.1457763672;75.0;0.0817
cell0012;2019-01-08 04:00:00;594429.8614990239;75.0;0.0833
cell0012;2019-01-08 05:00:00;1004184.498596189;75.0;0.1333
cell0012;2019-01-08 06:00:00;1700012.1470947315;75.0;0.22
cell0012;2019-01-08 07:00:00;1880485.5517822315;75.0;0.235
cell0012;2019-01-08 08:00:00;3007212.617089849;75.0;0.31
cell0012;2019-01-08 09:00:00;3787462.03613281;75.0;0.4683
cell0012;2019-01-08 10:00:00;3133155.9983642627;75.0;0.4083
cell0012;2019-01-08 11:00:00;4684779.1183227515;75.0;0.5867
cell0012;2019-01-08 12:00:00;5572621.562731937;75.0;0.635
cell0012;2019-01-08 13:00:00;3580683.1989990287;75.0;0.4567
cell0012;2019-01-08 14:00:00;2979172.7773437477;75.0;0.405
